Time[s]	GRF[N]
7.702222222222222	-0.0
7.704444444444444	-0.0
7.706666666666666	-0.0
7.708888888888889	-0.0
7.71111111111111	-0.0
7.713333333333333	-0.0
7.7155555555555555	-0.0
7.717777777777777	-0.0
7.72	-0.0
7.722222222222221	-0.0
7.724444444444444	-0.0
7.726666666666667	-0.0
7.728888888888888	-0.0
7.731111111111111	-0.0
7.733333333333333	-0.0
7.735555555555555	-0.0
7.737777777777778	-0.0
7.739999999999999	-0.0
7.742222222222222	-0.0
7.7444444444444445	-0.0
7.746666666666666	-0.0
7.748888888888889	-0.0
7.75111111111111	-0.0
7.753333333333333	-0.0
7.7555555555555555	-0.0
7.757777777777777	-0.0
7.76	-0.0
7.7622222222222215	-0.0
7.764444444444444	-0.0
7.766666666666667	-0.0
7.768888888888888	-0.0
7.771111111111111	-0.0
7.773333333333333	-0.0
7.775555555555555	-0.0
7.777777777777778	-0.0
7.779999999999999	-0.0
7.782222222222222	-0.0
7.7844444444444445	-0.0
7.786666666666666	-0.0
7.788888888888889	-0.0
7.79111111111111	-0.0
7.793333333333333	-0.0
7.795555555555556	-0.0
7.797777777777777	-0.0
7.8	-0.0
7.8022222222222215	-0.0
7.804444444444444	-0.0
7.806666666666667	-0.0
7.808888888888888	-0.0
7.811111111111111	-0.0
7.813333333333333	-0.0
7.815555555555555	-0.0
7.817777777777778	-0.0
7.819999999999999	-0.0
7.822222222222222	-0.0
7.8244444444444445	-0.0
7.826666666666666	-0.0
7.828888888888889	-0.0
7.8311111111111105	-0.0
7.833333333333333	-0.0
7.835555555555556	-0.0
7.837777777777777	-0.0
7.84	-0.0
7.8422222222222215	-0.0
7.844444444444444	-0.0
7.846666666666667	-0.0
7.848888888888888	-0.0
7.851111111111111	-0.0
7.853333333333333	-0.0
7.855555555555555	-0.0
7.857777777777778	-0.0
7.859999999999999	-0.0
7.862222222222222	-0.0
7.864444444444444	-0.0
7.866666666666666	-0.0
7.868888888888889	-0.0
7.8711111111111105	-0.0
7.873333333333333	-0.0
7.875555555555556	-0.0
7.877777777777777	-0.0
7.88	-0.0
7.882222222222222	-0.0
7.884444444444444	-0.0
7.886666666666667	-0.0
7.888888888888888	-0.0
7.891111111111111	-0.0
7.893333333333333	-0.0
7.895555555555555	-0.0
7.897777777777778	-0.0
7.8999999999999995	-0.0
7.902222222222222	-0.0
7.904444444444444	-0.0
7.906666666666666	-0.0
7.908888888888889	-0.0
7.9111111111111105	-0.0
7.913333333333333	-0.0
7.915555555555555	-0.0
7.917777777777777	-0.0
7.92	-0.0
7.922222222222222	-0.0
7.924444444444444	-0.0
7.926666666666667	-0.0
7.928888888888888	-0.0
7.931111111111111	-0.0
7.933333333333333	-0.0
7.935555555555555	-0.0
7.937777777777778	-0.0
7.9399999999999995	-0.0
7.942222222222222	-0.0
7.944444444444444	-0.0
7.946666666666666	-0.0
7.948888888888889	-0.0
7.951111111111111	-0.0
7.953333333333333	-0.0
7.955555555555555	-0.0
7.957777777777777	-0.0
7.96	-0.0
7.962222222222222	-0.0
7.964444444444444	-0.0
7.966666666666666	-0.0
7.9688888888888885	-0.0
7.971111111111111	-0.0
7.973333333333333	-0.0
7.975555555555555	-0.0
7.977777777777778	-0.0
7.9799999999999995	-0.0
7.982222222222222	-0.0
7.984444444444444	-0.0
7.986666666666666	-0.0
7.988888888888889	-0.0
7.991111111111111	-0.0
7.993333333333333	-0.0
7.995555555555555	-0.0
7.997777777777777	-0.0
8.0	-0.0
8.002222222222223	-0.0
8.004444444444443	-0.0
8.006666666666666	-0.0
8.008888888888889	-0.0
8.011111111111111	-0.0
8.013333333333334	-0.0
8.015555555555554	-0.0
8.017777777777777	-0.0
8.02	-0.0
8.022222222222222	-0.0
8.024444444444445	-0.0
8.026666666666666	-0.0
8.028888888888888	-0.0
8.03111111111111	-0.0
8.033333333333333	-0.0
8.035555555555556	-0.0
8.037777777777777	-0.0
8.04	-0.0
8.042222222222222	-0.0
8.044444444444444	-0.0
8.046666666666667	-0.0
8.04888888888889	-0.0
8.05111111111111	-0.0
8.053333333333333	-0.0
8.055555555555555	-0.0
8.057777777777778	-0.0
8.06	-0.0
8.062222222222221	-0.0
8.064444444444444	-0.0
8.066666666666666	-0.0
